p_id,name,price,colour,brand,ratingCount,avg_rating,description,Washable,Dryable,Availabilitystatus
13811648,Puma Women Black Solid A-Line Skirts,36.4,Black,Puma,,,Product Design Details:Black solid A-line skirt Slip on closure Elasticated waistband with toggle closure The model (height 5'8) is wearing a size S 100% polyester Machine Wash,yes,yes,unavailable
13945278,Beverly Hills Polo Club Women Blue & White Regular Fit Striped Parallel Trousers,36.4,Blue,Beverly Hills Polo Club,,,"Blue and White striped mid-rise trousers drawstring closure and 2 pockets Regular Fit The model (height 5'8"") is wearing a size 28 Material: Viscose Rayon Machine Wash",yes,no,available
15402216,FOREVER 21 Women Charcoal And Multicolour Reversible Denim Jacket,36.4,Charcoal,FOREVER 21,,,Charcoal grey solid denim jacket has a spread collar 4 pockets button closure long sleeves straight hemline and polycotton lining On the reversible side- Multicolour leopard print bomber jacket with faux fur trim surface has a spread collar long sleeves straight hemline and polycotton lining The model (height 5'8) is wearing a size S 82% COTTON 18% RAYON 100% POLYESTER Lining Hand-wash,no,yes,unavailable
15616456,AMERICAN EAGLE OUTFITTERS Women Blue Striped Parallel Trousers,36.4,Blue,AMERICAN EAGLE OUTFITTERS,,,Blue knitted parallel Regular fit Mid-rise Length: regular Pattern: striped Flat-front with no pleats design Feature: plain 2 pockets Comes with a belt Viscose rayon Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,no,unavailable
15785322,AMERICAN EAGLE OUTFITTERS Women Beige & Pink Floral Printed Tiered Midi Skirt,36.4,Beige,AMERICAN EAGLE OUTFITTERS,,,Boho style meets lightweight fabric in this cute maxi skirt. Get caught in the sun!100% Rayon Machine Wash,yes,yes,unavailable
16009444,ONLY Women Brown Solid Longline Shrug,36.4,Brown,ONLY,,,Brown Solid Longline Shrug has v-neck sleevless button closure Polyester Dry clean,no,no,available
16045394,Anouk Turquoise Blue Woven Design Pure Silk Kanjeevaram Saree,36.4,Turquoise Blue,Anouk,,,Design Details Turquoise blue kanjeevaram saree Woven design woven design saree with woven design border The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.)Saree fabric: Pure Silk Blouse fabric: Pure Silk Dry clean,no,yes,unavailable
17090232,Anouk Women Mustard Yellow Solid Kaftan Kurta with Dhoti Pants,36.4,Mustard,Anouk,,,Mustard yellow solid Kurta with Dhoti Pants Kurta design: Solid Kaftan shape Regular style Round neck short flared sleeves Knee length with high-low hem Viscose rayon knitted and woven fabric Dhoti Pants design: Solid Dhoti Pants Partially elasticated waistband Slip-on closure Top fabric: 100% Viscose Rayon Bottom fabric: 100% Viscose Rayon Machine wash Regular fit The model (height 5'8) is wearing a size S,yes,no,unavailable
17628194,ONLY Women Yellow Straight Fit High-Rise Cotton Jeans,36.4,Yellow,ONLY,,,Coloured shade no fade yellow jeans Straight fit high-rise Clean look Non stretchable 5 pocket Length: cropped Fit: Straight Fit Non Stretchable The model (height 5'8) is wearing a size 29 Cotton Machine wash,yes,yes,unavailable
17628488,ONLY Women White Striped High-Rise Linen Shorts,36.4,White,ONLY,,,White striped high-rise regular shorts has 4 pockets slip-on closure Regular Fit The model (height 5'8) is wearing a size 28 Linen Machine Wash,yes,no,unavailable
18246092,Puma Women Pink Printed Sweatshirt,36.4,Pink,Puma,,,Pink printed sweatshirt has a round neck long sleeves closure straight hem The model (height 5'8) is wearing a size SCotton Machine Wash,yes,no,unavailable
18729536,FOREVER 21 Women Brown Colourblocked Crop Denim Jacket,36.4,Brown,FOREVER 21,,,Brown solid colourblocked denim jacket with studded has a spread collar 2 pockets has a button closure three-quarter sleeves straight hemline without lining The model (height 5'8) is wearing a size S 94% Polyester 6% Spandex,no,yes,available
18962138,Nike Women Black CLUB FLC GX STD CREW Brand Logo Printed Sweatshirt,36.4,Black,Nike,,,"Product Details:Black printed sweatshirt Has a round neck Long sleeves Ribbed hem Warranty provided by Brand Owner / Manufacturers 80% Cotton 20% Polyester Machine wash Size worn by the model: SChest: 39""Height: 6'3""",yes,no,unavailable
19089662,ONLY Women Blue Skinny Fit High-Rise Jeans,36.4,Blue,ONLY,,,Light shade no fade blue jeans Skinny fit high-rise Clean look Non stretchable 5 pocket Length: cropped Cotton Machine Wash Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 28,yes,no,unavailable
19089712,ONLY Women White Solid Flared Jeans,36.4,White,ONLY,,,Coloured shade no fade white jeans Flared mid-rise Clean look Non stretchable 5 pocket Length: cropped Cotton Machine wash Fit: Flared Non Stretchable The model (height 5'8) is wearing a size 28,yes,no,available
19175872,ONLY Women Blue Solid Denim Mini Skirts,36.4,Blue,ONLY,,,"Blue colorblocked Mini denim A-line skirt has a button closure with zip fly 4 pockets straight hemline Denim Machine wash The model (height 5'8"") is wearing a size 28",yes,no,available
19194952,Puma Women Pink Solid Hooded Jackets,36.4,Pink,Puma,,,"Pink solid jackets has a hood 2 insert pockets long sleeves zip closure straight hem Product story : Edgy athletic and on-trend: nothing sums up our new generation of Power loungewear better. Whether you're looking to spruce up or snuggle down this hoodie's got your back combining cosy details and a soft feel with a stylish fit and slick tape detailing down the sleeves a signature of this season's collection.Features &amp, benefits : Cotton: Cotton in PUMA products comes from farms with a focus on sustainable farming such as water efficiency and soil health protection. Learn more: https: //about.puma.com/forever-better Recycled Content: Made with at least 20% recycled material as a step toward a better future Details : Regular fit Full-zip closure Side pockets Woven tape with repeated PUMA Wordmark and PUMA Cat Logo on both sleeves PUMA No. 1 Logo on the left chest Cotton Machine wash Close All Fastening Use Only Mild Detergent Wash with similar colour The model (height 5'8"") is wearing a size XS",yes,yes,available
19195158,Puma Women Blue Solid Cotton Sporty Jackets,36.4,Blue,Puma,,,PRODUCT STORY : Bold branding classic cutlines and a modern fit elevate this far-from-basic PUMA Women's Jacket from causal to street chic. Also keep your conscious clean because this is made under the Forever Better Initiative which promoted sustainable cotton farming globally. DETAILS : Blue solid sporty jacket  Modern regular fit pockets for storage Ribbed cuffs and hem for snug fit PUMA label at chest PUMA Wordmark and graphics The model (height 5'8) is wearing a size XXSCotton Close All Fastenings Use Only Mild Detergent Wash with similar color,no,no,available
14210706,MANGO Women Peach-Coloured Solid Open Front Sweater,37.4,Peach,MANGO,,,"Peach-coloured solid front-open sweater has short sleeves straight hem Size worn by the model: SChest: 32""Height: 5'5''76% cotton 24% polyester Machine Wash",yes,no,available
15721510,MANGO Women Green Ribbed Pullover,37.4,Green,MANGO,,,Green ribbed pullover has a round neck sleeveless ribbed hem Composition: 48% viscose 31% polyester 21% polyamide Sleeves: 97% cotton 3% elastane Machine wash The model (height 5'8) is wearing a size XS,yes,yes,available
16608802,MANGO Off-White Self-Design Straight Midi Skirt,37.4,Off White,MANGO,,,Off-white self-design cable knit pattern straight skirt has a waistband with slip-on closure and straight hem and midi length and side slit 61% Acrylic 28% Polyester 11% Polyamide Machine wash The model (height 5'8'') is wearing a size S,yes,no,unavailable
16707604,MANGO Women Green Cable Knit Pullover,37.4,Green,MANGO,,,Green self design pullover has a round neck long sleeves ribbed hem The model (height 5'8) is wearing a size S 76% polyester 19% acrylic 4% wool 1% elastane Hand wash,no,no,available
16707650,MANGO Women Coral Orange Knitted Pullover,37.4,Coral,MANGO,,,Coral orange self design pullover has a round neck long sleeves ribbed hem 56% acrylic 44% polyester Hand wash The model (height 5'8) is wearing a size S,no,yes,available
16707674,MANGO Women Off White Buttoned Cable Knit Pullover,37.4,Off White,MANGO,,,Off white self design pullover has a round neck long sleeves button closure detailing on shoulders ribbed hem 46% viscose 32% polyester 22% polyamide Hand wash The model (height 5'8) is wearing a size S,no,yes,available
16707678,MANGO Women Black Solid Pullover,37.4,Black,MANGO,,,"Black solid pullover has a high neck long sleeves ribbed hem Size worn by the model: SChest: 32""Height: 5'5''50% viscose 28% polyester and 22% polyamide Machine-wash",yes,yes,available
17022454,MANGO Women Green & Black Hounds-tooth Miniskirt,37.4,Green,MANGO,,,"Green and black hounds-tooth pencil mini skirt slip on closure The model (height 5'8"") is wearing a size S 73% Acrylic 13% Polyamide 6% Polyester 5% Elastane 3% Wool",no,no,unavailable
17969870,MANGO Women Red & Navy Blue Striped Pure Cotton Regular Shorts,37.4,Navy Blue,MANGO,,,"Red &amp, navy blue striped mid-rise regular shorts has elasticated waistband above the knee length hook and zip closure and 2 pockets.100% Cotton Machine wash Regular Fit The model (height 5'8) is wearing a size 28",yes,yes,available
17973908,MANGO Women Black Self Striped Trousers,37.4,Black,MANGO,,,Black knitted trousers Regular fit Mid-rise Length: regular Pattern: striped Flat-front with no pleats design Feature: plain 100% Polyamide Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,available
18257472,MANGO Women Off White Solid High-Rise Denim Shorts,37.4,Off White,MANGO,,,Off white solid high-rise denim shorts has waistband with loops and belt detail 4 pockets and zip closure 80% cotton 20% recycled cotton Machine-wash Regular Fit The model (height 5'8) is wearing a size 28,yes,no,available
18259176,MANGO Women Mustard Yellow Solid Culottes Trousers,37.4,Mustard,MANGO,,,Mustard yellow woven culottes Regular fit Mid-rise Length: regular Pattern: solid Flat-front with no pleats design Feature: plain 2 pockets Fit: Regular Fit The model (height 5'8) is wearing a size 28 Composition: 100% linen Lining: 100% cotton Machine wash,yes,yes,available
18259304,MANGO Women Olive Green Regular Trousers,37.4,Olive,MANGO,,,Olive green woven trousers Regular fit Mid-rise Length: regular Pattern: solid Flat-front with no pleats design Feature: plain 2 pockets 100% lyocell Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
18259402,MANGO Women Green Solid Culottes Trousers,37.4,Green,MANGO,,,Green woven culottes Regular fit Mid-rise Length: cropped Pattern: solid Flat-front with no pleats design Feature: plain 2 pockets Fit: Regular Fit The model (height 5'8) is wearing a size 28100% linen Lining: 100% cotton Machine Wash,yes,no,available
18259464,MANGO Women Black Solid Trousers with Front Slit,37.4,Black,MANGO,,,Black knitted trousers Regular fit with front slit Mid-rise Length: regular Pattern: solid self design Flat-front with no pleats design Feature: plain Fit: Regular Fit The model (height 5'8) is wearing a size 2894% cotton 6% elastane Machine wahs,yes,no,available
18259474,MANGO Women Black Floral Printed Trousers,37.4,Black,MANGO,,,Black knitted trousers Regular fit Mid-rise Length: cropped Pattern: floral printed Flat-front with no pleats design Feature: plain 2 pockets Comes with a belt Composition: 83% viscose 17% polyamide Belt: 68% polypropylene 32% elastodiene Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
18327866,MANGO Women Off-White & Beige Floral Printed A-Line Midi Skirt,37.4,Off White,MANGO,,,"Off-White &amp, beige A-Line midi skirt Floral printed Calf length Flared hem Concealed zip closure The model (height 5'8"") is wearing a size S 100% Viscose rayon Machine wash",yes,yes,available
18327878,MANGO Women Peach-Coloured Self Design Mini Skirt,37.4,Peach,MANGO,,,"Peach-coloured mini skirt Self design Above knee length Straight hem Concealed zip closure Composition: 45% cotton 41% viscose 11% polyester 3% linen Lining: 52% viscose 48% polyester Machine wash The model (height 5'8"") is wearing a size S",yes,yes,available
18327878,MANGO Women Peach-Coloured Self Design Mini Skirt,37.4,Peach,MANGO,,,"Peach-coloured mini skirt Self design Above knee length Straight hem Concealed zip closure The model (height 5'8"") is wearing a size SComposition: 45% cotton 41% viscose 11% polyester 3% linen Lining: 52% viscose 48% polyester Machine wash",yes,yes,available
18327894,MANGO Women Blue Ethnic Motif Woven Design Skirt with Fringe Detail,37.4,Blue,MANGO,,,"Blue ethnic motif woven design mini skirt has fringe detail and zip closure The model (height 5'8"") is wearing a size S 100% viscose Machine wash",yes,no,unavailable
18327896,MANGO Women Yellow & Pink Floral Printed Straight Skirt,37.4,Yellow,MANGO,,,Yellow and pink floral skirt Straight above knee Length Concealed zip closuregathers and pleated The model (height 5'8) is wearing a size MComposition: 100% viscose rayon Lining : 100% polyester Machine wash,yes,yes,available
18327908,MANGO Women White & Blue Geometric Printed Pleated Detail Straight Midi Skirt,37.4,White,MANGO,,,White and blue geometric printed pleated detail straight midi skirt has an elasticated waistband and a slip-on closure straight hem Composition: 100% polyester Machine Wash The model (height 5'8'') is wearing a size 28,yes,yes,available
18327914,MANGO Women Off-White & Pink Floral Printed Mini Skirt,37.4,Off White,MANGO,,,"Off-white &amp, brown mini skirt Floral printed Flounce hem Gathered pleated detail Zip closure Has a lining Comes with a belt COMPOSITION...:98% POLYESTER 2% ELASTANE LINING........:100% COTTONShell: 98% Polyester 2% Elastane Lining: 100% Cotton Machine wash The model (height 5'8"") is wearing a size S",yes,yes,unavailable
18783340,MANGO Women Beige & Black Cotton Linen Checked Shorts,37.4,Beige,MANGO,,,Beige and black checked mid-rise regular shorts has 2 pockets slip-on closure 84% cotton 16% linen Machine-wash Regular Fit The model (height 5'8) is wearing a size 28,yes,no,unavailable
16945862,Anouk Orange Ethnic Motifs Zari Silk Blend Banarasi Saree,37.5,Orange,Anouk,,,Design Details Orange banarasi saree Ethnic motifs woven design saree with woven design border Has zari detail The saree comes with an unstitched blouse piece,no,no,available
17744474,Anouk Magenta & Silver-Coloured Ethnic Motifs Silk Blend Kanjeevaram Saree,37.5,Magenta,Anouk,,,Design Details Magenta and silver-coloured kanjeevaram saree Ethnic motifs woven design saree with woven design border The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Silk Blend Dry Clean Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),no,no,available
